case:concept:name,concept:name,a:id,time:timestamp,org:resource,type
c2384,REPAIR,5,2021-04-20 16:03:23.758918,42,EventType.ACTIVITY_COMPLETE
c2397,DISASSEMBLY,1,2021-04-20 16:05:06.400198,10,EventType.ACTIVITY_COMPLETE
c2397,ACKNOWLEDGEMENT,2,2021-04-20 16:10:46.335217,5,EventType.ACTIVITY_COMPLETE
c2398,DISASSEMBLY,1,2021-04-20 16:23:08.904375,16,EventType.ACTIVITY_COMPLETE
c2396,DISASSEMBLY,1,2021-04-20 16:30:32.275119,14,EventType.ACTIVITY_COMPLETE
c2384,QUALITY_CONTROL,6,2021-04-20 16:46:15.113501,46,EventType.ACTIVITY_COMPLETE
c2386,SHIPPING,6,2021-04-20 16:56:41.018215,41,EventType.ACTIVITY_COMPLETE
c2398,ACKNOWLEDGEMENT,2,2021-04-20 16:58:13.122460,26,EventType.ACTIVITY_COMPLETE
c2399,DISASSEMBLY,1,2021-04-20 17:23:23.638609,16,EventType.ACTIVITY_COMPLETE
c2402,ACKNOWLEDGEMENT,2,2021-04-20 17:55:14.273398,40,EventType.ACTIVITY_COMPLETE
c2403,RECEPTION,0,2021-04-20 17:56:01.220963,4,EventType.ACTIVITY_COMPLETE
c2382,SHIPPING,8,2021-04-20 17:57:28.639021,21,EventType.ACTIVITY_COMPLETE
c2394,QUALITY_CONTROL,4,2021-04-20 18:03:03.372580,11,EventType.ACTIVITY_COMPLETE
c2384,CREATE_INVOICE,7,2021-04-20 18:20:35.669804,3,EventType.ACTIVITY_COMPLETE
c2396,REPAIR,3,2021-04-20 18:42:59.092156,13,EventType.ACTIVITY_COMPLETE
c2400,DISASSEMBLY,1,2021-04-20 18:53:35.149798,20,EventType.ACTIVITY_COMPLETE
c2392,REPAIR,5,2021-04-20 19:14:56.469468,0,EventType.ACTIVITY_COMPLETE
c2401,ACKNOWLEDGEMENT,2,2021-04-20 19:15:39.084876,10,EventType.ACTIVITY_COMPLETE
c2393,SHIPPING,6,2021-04-20 19:21:05.693322,6,EventType.ACTIVITY_COMPLETE
c2374,CREATE_INVOICE,5,2021-04-20 19:43:12.966132,13,EventType.ACTIVITY_COMPLETE
c2394,CREATE_INVOICE,5,2021-04-20 19:58:40.922745,11,EventType.ACTIVITY_COMPLETE
c2402,DISASSEMBLY,1,2021-04-20 20:05:35.774016,35,EventType.ACTIVITY_COMPLETE
c2398,REPAIR,3,2021-04-20 20:07:50.178402,28,EventType.ACTIVITY_COMPLETE
c2400,ACKNOWLEDGEMENT,2,2021-04-20 20:14:55.023176,33,EventType.ACTIVITY_COMPLETE
c2384,SHIPPING,8,2021-04-20 20:41:33.638684,31,EventType.ACTIVITY_COMPLETE
c2395,RECEPTION,0,2021-04-20 20:53:30.051493,18,EventType.ACTIVITY_COMPLETE
c2390,REPAIR,5,2021-04-20 21:23:29.769695,37,EventType.ACTIVITY_COMPLETE
c2397,REPAIR,3,2021-04-20 21:37:20.014742,38,EventType.ACTIVITY_COMPLETE
c2401,DISASSEMBLY,1,2021-04-20 21:41:03.958317,23,EventType.ACTIVITY_COMPLETE
c2399,ACKNOWLEDGEMENT,2,2021-04-20 23:09:07.817118,9,EventType.ACTIVITY_COMPLETE
c2403,ACKNOWLEDGEMENT,2,2021-04-20 23:50:27.319498,8,EventType.ACTIVITY_COMPLETE
c2403,DISASSEMBLY,1,2021-04-20 23:58:11.063170,41,EventType.ACTIVITY_COMPLETE
c2390,QUALITY_CONTROL,6,2021-04-21 06:48:08.573020,7,EventType.ACTIVITY_COMPLETE
c2392,QUALITY_CONTROL,6,2021-04-21 07:10:23.388866,28,EventType.ACTIVITY_COMPLETE
c2374,SHIPPING,6,2021-04-21 07:42:50.715456,30,EventType.ACTIVITY_COMPLETE
c2402,REPAIR,3,2021-04-21 07:43:13.390407,35,EventType.ACTIVITY_COMPLETE
c2397,QUALITY_CONTROL,4,2021-04-21 07:45:19.712523,27,EventType.ACTIVITY_COMPLETE
c2396,QUALITY_CONTROL,4,2021-04-21 07:47:59.752487,14,EventType.ACTIVITY_COMPLETE
c2398,QUALITY_CONTROL,4,2021-04-21 07:54:48.707302,46,EventType.ACTIVITY_COMPLETE
c2400,REPAIR,3,2021-04-21 08:03:12.931840,44,EventType.ACTIVITY_COMPLETE
c2390,CREATE_INVOICE,7,2021-04-21 08:19:39.972700,41,EventType.ACTIVITY_COMPLETE
c2401,REPAIR,3,2021-04-21 08:23:55.355593,10,EventType.ACTIVITY_COMPLETE
c2403,REPAIR,3,2021-04-21 08:52:12.131573,11,EventType.ACTIVITY_COMPLETE
c2402,QUALITY_CONTROL,4,2021-04-21 09:51:31.862985,15,EventType.ACTIVITY_COMPLETE
c2394,SHIPPING,6,2021-04-21 10:12:50.047893,13,EventType.ACTIVITY_COMPLETE
c2400,QUALITY_CONTROL,4,2021-04-21 10:14:36.628814,30,EventType.ACTIVITY_COMPLETE
c2401,QUALITY_CONTROL,4,2021-04-21 10:15:45.696011,23,EventType.ACTIVITY_COMPLETE
c2392,CREATE_INVOICE,7,2021-04-21 10:42:50.003068,8,EventType.ACTIVITY_COMPLETE
c2403,QUALITY_CONTROL,4,2021-04-21 10:50:54.421624,33,EventType.ACTIVITY_COMPLETE
c2400,CREATE_INVOICE,5,2021-04-21 10:51:37.324842,9,EventType.ACTIVITY_COMPLETE
c2399,REPAIR,3,2021-04-21 10:56:49.489977,24,EventType.ACTIVITY_COMPLETE
c2403,CREATE_INVOICE,5,2021-04-21 10:59:10.471745,13,EventType.ACTIVITY_COMPLETE
c2401,CREATE_INVOICE,5,2021-04-21 11:10:27.868667,12,EventType.ACTIVITY_COMPLETE
c2398,CREATE_INVOICE,5,2021-04-21 11:48:07.235714,3,EventType.ACTIVITY_COMPLETE
c2402,CREATE_INVOICE,5,2021-04-21 11:48:24.402725,7,EventType.ACTIVITY_COMPLETE
c2395,DISASSEMBLY,1,2021-04-21 12:27:26.273703,42,EventType.ACTIVITY_COMPLETE
c2399,QUALITY_CONTROL,4,2021-04-21 13:01:21.287665,43,EventType.ACTIVITY_COMPLETE
c2400,SHIPPING,6,2021-04-21 13:02:34.103948,15,EventType.ACTIVITY_COMPLETE
c2401,SHIPPING,6,2021-04-21 13:13:01.562082,46,EventType.ACTIVITY_COMPLETE
c2392,SHIPPING,8,2021-04-21 13:32:41.183461,8,EventType.ACTIVITY_COMPLETE
c2383,CREATE_INVOICE,5,2021-04-21 13:37:30.023013,12,EventType.ACTIVITY_COMPLETE
c2398,SHIPPING,6,2021-04-21 14:01:23.243748,11,EventType.ACTIVITY_COMPLETE
c2402,SHIPPING,6,2021-04-21 14:18:32.514414,27,EventType.ACTIVITY_COMPLETE
c2403,SHIPPING,6,2021-04-21 15:07:12.179718,10,EventType.ACTIVITY_COMPLETE
c2397,REPAIR,5,2021-04-21 15:34:53.214796,0,EventType.ACTIVITY_COMPLETE
c2397,QUALITY_CONTROL,6,2021-04-21 16:29:23.605336,10,EventType.ACTIVITY_COMPLETE
c2396,REPAIR,5,2021-04-21 16:35:28.832920,35,EventType.ACTIVITY_COMPLETE
c2390,SHIPPING,8,2021-04-21 16:43:06.187957,28,EventType.ACTIVITY_COMPLETE
c2404,RECEPTION,0,2021-04-21 17:22:09.319685,11,EventType.ACTIVITY_COMPLETE
c2396,QUALITY_CONTROL,6,2021-04-21 17:31:34.066285,32,EventType.ACTIVITY_COMPLETE
c2396,CREATE_INVOICE,7,2021-04-21 18:16:46.587674,36,EventType.ACTIVITY_COMPLETE
c2405,RECEPTION,0,2021-04-21 19:14:20.834786,41,EventType.ACTIVITY_COMPLETE
c2399,REPAIR,5,2021-04-21 20:50:45.714573,49,EventType.ACTIVITY_COMPLETE
c2383,SHIPPING,6,2021-04-21 21:43:43.223887,38,EventType.ACTIVITY_COMPLETE
c2396,SHIPPING,8,2021-04-21 22:49:07.679514,24,EventType.ACTIVITY_COMPLETE
c2404,ACKNOWLEDGEMENT,2,2021-04-22 00:22:49.660759,23,EventType.ACTIVITY_COMPLETE
c2406,RECEPTION,0,2021-04-22 00:44:53.759787,11,EventType.ACTIVITY_COMPLETE
c2404,DISASSEMBLY,1,2021-04-22 01:16:25.151147,31,EventType.ACTIVITY_COMPLETE
c2397,REPAIR,7,2021-04-22 05:59:35.886845,43,EventType.ACTIVITY_COMPLETE
c2397,QUALITY_CONTROL,8,2021-04-22 06:30:23.270219,35,EventType.ACTIVITY_COMPLETE
c2399,QUALITY_CONTROL,6,2021-04-22 06:48:28.904963,2,EventType.ACTIVITY_COMPLETE
c2395,ACKNOWLEDGEMENT,2,2021-04-22 07:39:06.001886,20,EventType.ACTIVITY_COMPLETE
c2407,RECEPTION,0,2021-04-22 08:45:52.752747,37,EventType.ACTIVITY_COMPLETE
c2404,REPAIR,3,2021-04-22 09:05:49.117102,31,EventType.ACTIVITY_COMPLETE
c2399,CREATE_INVOICE,7,2021-04-22 09:13:05.209231,30,EventType.ACTIVITY_COMPLETE
c2405,ACKNOWLEDGEMENT,2,2021-04-22 10:45:52.403539,38,EventType.ACTIVITY_COMPLETE
c2404,QUALITY_CONTROL,4,2021-04-22 11:08:39.083811,40,EventType.ACTIVITY_COMPLETE
c2406,ACKNOWLEDGEMENT,2,2021-04-22 11:20:48.456197,24,EventType.ACTIVITY_COMPLETE
c2395,REPAIR,3,2021-04-22 11:22:24.868359,21,EventType.ACTIVITY_COMPLETE
c2406,DISASSEMBLY,1,2021-04-22 12:00:32.844565,22,EventType.ACTIVITY_COMPLETE
c2405,DISASSEMBLY,1,2021-04-22 12:56:29.644777,12,EventType.ACTIVITY_COMPLETE
c2409,RECEPTION,0,2021-04-22 13:12:13.123293,28,EventType.ACTIVITY_COMPLETE
c2406,REPAIR,3,2021-04-22 13:34:46.467317,24,EventType.ACTIVITY_COMPLETE
c2395,QUALITY_CONTROL,4,2021-04-22 13:50:10.884941,10,EventType.ACTIVITY_COMPLETE
c2399,SHIPPING,8,2021-04-22 14:03:06.404871,18,EventType.ACTIVITY_COMPLETE
c2395,CREATE_INVOICE,5,2021-04-22 14:10:05.699699,24,EventType.ACTIVITY_COMPLETE
c2407,DISASSEMBLY,1,2021-04-22 14:19:04.231988,11,EventType.ACTIVITY_COMPLETE
c2408,RECEPTION,0,2021-04-22 14:24:10.864093,20,EventType.ACTIVITY_COMPLETE
c2405,REPAIR,3,2021-04-22 14:41:35.640603,38,EventType.ACTIVITY_COMPLETE
c2407,ACKNOWLEDGEMENT,2,2021-04-22 15:21:38.139959,37,EventType.ACTIVITY_COMPLETE
c2406,QUALITY_CONTROL,4,2021-04-22 15:43:12.575979,29,EventType.ACTIVITY_COMPLETE
c2397,REPAIR,9,2021-04-22 16:03:25.806411,35,EventType.ACTIVITY_COMPLETE
c2397,QUALITY_CONTROL,10,2021-04-22 16:34:29.077443,18,EventType.ACTIVITY_COMPLETE
c2405,QUALITY_CONTROL,4,2021-04-22 16:41:06.223280,31,EventType.ACTIVITY_COMPLETE
c2407,REPAIR,3,2021-04-22 17:56:39.885378,38,EventType.ACTIVITY_COMPLETE
c2409,DISASSEMBLY,1,2021-04-22 18:27:33.748260,15,EventType.ACTIVITY_COMPLETE
c2404,REPAIR,5,2021-04-22 18:34:42.726200,4,EventType.ACTIVITY_COMPLETE
c2405,CREATE_INVOICE,5,2021-04-22 18:55:19.758086,30,EventType.ACTIVITY_COMPLETE
c2409,ACKNOWLEDGEMENT,2,2021-04-22 19:05:48.767164,33,EventType.ACTIVITY_COMPLETE
c2404,QUALITY_CONTROL,6,2021-04-22 19:34:13.765423,48,EventType.ACTIVITY_COMPLETE
c2407,QUALITY_CONTROL,4,2021-04-22 20:02:04.281049,9,EventType.ACTIVITY_COMPLETE
c2405,SHIPPING,6,2021-04-22 20:12:44.450254,44,EventType.ACTIVITY_COMPLETE
c2397,CREATE_INVOICE,11,2021-04-22 21:22:56.756292,18,EventType.ACTIVITY_COMPLETE
c2408,DISASSEMBLY,1,2021-04-22 21:42:54.601334,49,EventType.ACTIVITY_COMPLETE
c2408,ACKNOWLEDGEMENT,2,2021-04-22 23:31:43.692103,13,EventType.ACTIVITY_COMPLETE
c2395,SHIPPING,6,2021-04-23 00:19:32.562610,45,EventType.ACTIVITY_COMPLETE
c2407,CREATE_INVOICE,5,2021-04-23 06:15:56.751270,4,EventType.ACTIVITY_COMPLETE
c2410,RECEPTION,0,2021-04-23 08:24:21.037700,27,EventType.ACTIVITY_COMPLETE
c2408,REPAIR,3,2021-04-23 08:44:09.387161,2,EventType.ACTIVITY_COMPLETE
c2412,RECEPTION,0,2021-04-23 09:14:33.828948,22,EventType.ACTIVITY_COMPLETE
c2409,REPAIR,3,2021-04-23 09:34:22.889858,0,EventType.ACTIVITY_COMPLETE
c2411,RECEPTION,0,2021-04-23 09:50:15.076338,15,EventType.ACTIVITY_COMPLETE
c2407,SHIPPING,6,2021-04-23 10:34:47.722289,25,EventType.ACTIVITY_COMPLETE
c2408,QUALITY_CONTROL,4,2021-04-23 10:53:14.232354,17,EventType.ACTIVITY_COMPLETE
c2397,SHIPPING,12,2021-04-23 11:36:55.690576,43,EventType.ACTIVITY_COMPLETE
c2412,ACKNOWLEDGEMENT,2,2021-04-23 11:46:42.523127,37,EventType.ACTIVITY_COMPLETE
c2409,QUALITY_CONTROL,4,2021-04-23 11:52:55.839884,0,EventType.ACTIVITY_COMPLETE
c2406,CREATE_INVOICE,5,2021-04-23 12:37:51.769827,24,EventType.ACTIVITY_COMPLETE
c2410,ACKNOWLEDGEMENT,2,2021-04-23 13:45:47.911818,7,EventType.ACTIVITY_COMPLETE
c2404,CREATE_INVOICE,7,2021-04-23 13:50:49.784402,32,EventType.ACTIVITY_COMPLETE
c2409,CREATE_INVOICE,5,2021-04-23 14:11:51.407029,5,EventType.ACTIVITY_COMPLETE
c2411,ACKNOWLEDGEMENT,2,2021-04-23 14:25:11.103111,1,EventType.ACTIVITY_COMPLETE
c2406,SHIPPING,6,2021-04-23 14:25:15.164545,15,EventType.ACTIVITY_COMPLETE
c2412,DISASSEMBLY,1,2021-04-23 15:13:20.720994,35,EventType.ACTIVITY_COMPLETE
c2410,DISASSEMBLY,1,2021-04-23 15:25:12.614963,27,EventType.ACTIVITY_COMPLETE
c2404,SHIPPING,8,2021-04-23 15:50:26.152835,11,EventType.ACTIVITY_COMPLETE
c2411,DISASSEMBLY,1,2021-04-23 16:20:37.103644,36,EventType.ACTIVITY_COMPLETE
c2413,RECEPTION,0,2021-04-23 16:55:35.417803,24,EventType.ACTIVITY_COMPLETE
c2410,REPAIR,3,2021-04-23 17:25:53.276619,31,EventType.ACTIVITY_COMPLETE
c2408,CREATE_INVOICE,5,2021-04-23 17:41:02.940235,14,EventType.ACTIVITY_COMPLETE
c2412,REPAIR,3,2021-04-23 18:18:14.435394,17,EventType.ACTIVITY_COMPLETE
c2409,SHIPPING,6,2021-04-23 19:05:48.094838,39,EventType.ACTIVITY_COMPLETE
c2414,RECEPTION,0,2021-04-23 20:18:51.017331,7,EventType.ACTIVITY_COMPLETE
c2412,QUALITY_CONTROL,4,2021-04-26 07:57:07.779615,19,EventType.ACTIVITY_COMPLETE
c2410,QUALITY_CONTROL,4,2021-04-26 08:10:24.160646,17,EventType.ACTIVITY_COMPLETE
c2411,REPAIR,3,2021-04-26 08:17:56.866637,27,EventType.ACTIVITY_COMPLETE
c2414,DISASSEMBLY,1,2021-04-26 09:16:07.388483,22,EventType.ACTIVITY_COMPLETE
c2412,CREATE_INVOICE,5,2021-04-26 09:19:44.656431,16,EventType.ACTIVITY_COMPLETE
c2418,RECEPTION,0,2021-04-26 09:29:40.020714,8,EventType.ACTIVITY_COMPLETE
c2417,RECEPTION,0,2021-04-26 09:47:45.866348,3,EventType.ACTIVITY_COMPLETE
c2411,QUALITY_CONTROL,4,2021-04-26 10:28:19.909600,17,EventType.ACTIVITY_COMPLETE
c2413,ACKNOWLEDGEMENT,2,2021-04-26 10:37:08.435695,20,EventType.ACTIVITY_COMPLETE
c2414,ACKNOWLEDGEMENT,2,2021-04-26 11:52:02.952047,39,EventType.ACTIVITY_COMPLETE
c2419,RECEPTION,0,2021-04-26 12:01:21.561313,40,EventType.ACTIVITY_COMPLETE
c2418,ACKNOWLEDGEMENT,2,2021-04-26 12:07:58.552813,35,EventType.ACTIVITY_COMPLETE
c2411,CREATE_INVOICE,5,2021-04-26 12:11:28.061557,0,EventType.ACTIVITY_COMPLETE
c2413,DISASSEMBLY,1,2021-04-26 12:18:33.571077,10,EventType.ACTIVITY_COMPLETE
c2415,RECEPTION,0,2021-04-26 12:22:16.905625,20,EventType.ACTIVITY_COMPLETE
c2408,SHIPPING,6,2021-04-26 12:50:30.895645,12,EventType.ACTIVITY_COMPLETE
c2420,RECEPTION,0,2021-04-26 13:02:16.887728,1,EventType.ACTIVITY_COMPLETE
c2413,REPAIR,3,2021-04-26 13:55:24.817824,43,EventType.ACTIVITY_COMPLETE
c2414,REPAIR,3,2021-04-26 14:12:55.512831,21,EventType.ACTIVITY_COMPLETE
c2421,RECEPTION,0,2021-04-26 14:58:07.061657,28,EventType.ACTIVITY_COMPLETE
c2412,SHIPPING,6,2021-04-26 15:14:01.704068,29,EventType.ACTIVITY_COMPLETE
c2416,RECEPTION,0,2021-04-26 15:42:44.203273,30,EventType.ACTIVITY_COMPLETE
c2417,DISASSEMBLY,1,2021-04-26 15:48:32.992040,22,EventType.ACTIVITY_COMPLETE
c2413,QUALITY_CONTROL,4,2021-04-26 15:55:20.687759,12,EventType.ACTIVITY_COMPLETE
c2415,ACKNOWLEDGEMENT,2,2021-04-26 16:30:00.171760,20,EventType.ACTIVITY_COMPLETE
c2414,QUALITY_CONTROL,4,2021-04-26 16:39:35.137880,41,EventType.ACTIVITY_COMPLETE
c2418,DISASSEMBLY,1,2021-04-26 17:05:50.167519,6,EventType.ACTIVITY_COMPLETE
c2421,ACKNOWLEDGEMENT,2,2021-04-26 18:18:02.781064,48,EventType.ACTIVITY_COMPLETE
c2420,DISASSEMBLY,1,2021-04-26 18:21:49.244400,28,EventType.ACTIVITY_COMPLETE
c2411,SHIPPING,6,2021-04-26 18:34:32.608397,47,EventType.ACTIVITY_COMPLETE
c2415,DISASSEMBLY,1,2021-04-26 18:36:07.359092,16,EventType.ACTIVITY_COMPLETE
c2417,ACKNOWLEDGEMENT,2,2021-04-26 18:53:39.623643,27,EventType.ACTIVITY_COMPLETE
c2420,ACKNOWLEDGEMENT,2,2021-04-26 18:55:28.729485,0,EventType.ACTIVITY_COMPLETE
c2418,REPAIR,3,2021-04-26 19:36:53.088165,30,EventType.ACTIVITY_COMPLETE
c2419,DISASSEMBLY,1,2021-04-26 19:47:39.895656,16,EventType.ACTIVITY_COMPLETE
c2416,ACKNOWLEDGEMENT,2,2021-04-26 20:50:44.166116,39,EventType.ACTIVITY_COMPLETE
c2415,REPAIR,3,2021-04-26 21:10:00.143167,12,EventType.ACTIVITY_COMPLETE
c2414,CREATE_INVOICE,5,2021-04-26 21:52:51.985915,45,EventType.ACTIVITY_COMPLETE
c2416,DISASSEMBLY,1,2021-04-26 22:18:48.871712,35,EventType.ACTIVITY_COMPLETE
c2421,DISASSEMBLY,1,2021-04-26 22:24:03.384203,43,EventType.ACTIVITY_COMPLETE
c2422,RECEPTION,0,2021-04-26 23:37:52.190656,6,EventType.ACTIVITY_COMPLETE
c2413,REPAIR,5,2021-04-27 00:04:18.149326,32,EventType.ACTIVITY_COMPLETE
c2419,ACKNOWLEDGEMENT,2,2021-04-27 00:26:03.932852,20,EventType.ACTIVITY_COMPLETE
c2410,CREATE_INVOICE,5,2021-04-27 01:37:48.460162,13,EventType.ACTIVITY_COMPLETE
c2413,QUALITY_CONTROL,6,2021-04-27 07:48:57.495683,7,EventType.ACTIVITY_COMPLETE
c2418,QUALITY_CONTROL,4,2021-04-27 08:07:55.341839,40,EventType.ACTIVITY_COMPLETE
c2415,QUALITY_CONTROL,4,2021-04-27 08:12:52.089246,12,EventType.ACTIVITY_COMPLETE
c2416,REPAIR,3,2021-04-27 08:27:05.972163,46,EventType.ACTIVITY_COMPLETE
c2420,REPAIR,3,2021-04-27 08:42:09.605060,9,EventType.ACTIVITY_COMPLETE
c2414,SHIPPING,6,2021-04-27 08:51:34.261387,18,EventType.ACTIVITY_COMPLETE
c2417,REPAIR,3,2021-04-27 09:17:28.472518,49,EventType.ACTIVITY_COMPLETE
c2410,SHIPPING,6,2021-04-27 09:24:12.150910,26,EventType.ACTIVITY_COMPLETE
c2423,RECEPTION,0,2021-04-27 09:53:39.095692,33,EventType.ACTIVITY_COMPLETE
c2421,REPAIR,3,2021-04-27 10:00:08.744274,2,EventType.ACTIVITY_COMPLETE
c2416,QUALITY_CONTROL,4,2021-04-27 10:08:43.265123,31,EventType.ACTIVITY_COMPLETE
c2427,RECEPTION,0,2021-04-27 10:20:17.979722,48,EventType.ACTIVITY_COMPLETE
c2420,QUALITY_CONTROL,4,2021-04-27 10:36:12.374769,12,EventType.ACTIVITY_COMPLETE
c2417,QUALITY_CONTROL,4,2021-04-27 11:10:37.843727,38,EventType.ACTIVITY_COMPLETE
c2418,CREATE_INVOICE,5,2021-04-27 11:23:05.339210,10,EventType.ACTIVITY_COMPLETE
c2421,QUALITY_CONTROL,4,2021-04-27 11:58:44.721414,18,EventType.ACTIVITY_COMPLETE
c2419,REPAIR,3,2021-04-27 12:11:03.191430,21,EventType.ACTIVITY_COMPLETE
c2422,ACKNOWLEDGEMENT,2,2021-04-27 12:31:28.524637,19,EventType.ACTIVITY_COMPLETE
c2426,RECEPTION,0,2021-04-27 12:41:38.510520,4,EventType.ACTIVITY_COMPLETE
c2425,RECEPTION,0,2021-04-27 13:03:25.936981,13,EventType.ACTIVITY_COMPLETE
c2422,DISASSEMBLY,1,2021-04-27 13:07:12.997960,20,EventType.ACTIVITY_COMPLETE
c2427,ACKNOWLEDGEMENT,2,2021-04-27 13:15:17.778566,9,EventType.ACTIVITY_COMPLETE
c2415,CREATE_INVOICE,5,2021-04-27 13:19:28.612365,28,EventType.ACTIVITY_COMPLETE
c2416,CREATE_INVOICE,5,2021-04-27 13:20:54.318041,22,EventType.ACTIVITY_COMPLETE
c2420,CREATE_INVOICE,5,2021-04-27 13:45:36.799512,48,EventType.ACTIVITY_COMPLETE
c2424,RECEPTION,0,2021-04-27 13:50:20.657813,42,EventType.ACTIVITY_COMPLETE
c2419,QUALITY_CONTROL,4,2021-04-27 13:58:43.632565,33,EventType.ACTIVITY_COMPLETE
c2422,REPAIR,3,2021-04-27 14:42:00.409523,38,EventType.ACTIVITY_COMPLETE
c2415,SHIPPING,6,2021-04-27 15:20:31.154984,2,EventType.ACTIVITY_COMPLETE
c2413,REPAIR,7,2021-04-27 15:52:54.827895,7,EventType.ACTIVITY_COMPLETE
c2413,QUALITY_CONTROL,8,2021-04-27 16:22:27.192124,33,EventType.ACTIVITY_COMPLETE
c2427,DISASSEMBLY,1,2021-04-27 16:26:15.144757,26,EventType.ACTIVITY_COMPLETE
c2423,DISASSEMBLY,1,2021-04-27 16:29:02.200138,27,EventType.ACTIVITY_COMPLETE
c2422,QUALITY_CONTROL,4,2021-04-27 16:32:51.070132,36,EventType.ACTIVITY_COMPLETE
c2424,ACKNOWLEDGEMENT,2,2021-04-27 16:42:08.563403,19,EventType.ACTIVITY_COMPLETE
c2419,CREATE_INVOICE,5,2021-04-27 17:41:40.861077,42,EventType.ACTIVITY_COMPLETE
c2416,SHIPPING,6,2021-04-27 18:18:11.225621,29,EventType.ACTIVITY_COMPLETE
c2420,SHIPPING,6,2021-04-27 18:48:45.998609,3,EventType.ACTIVITY_COMPLETE
c2425,DISASSEMBLY,1,2021-04-27 18:49:22.589413,31,EventType.ACTIVITY_COMPLETE
c2417,REPAIR,5,2021-04-27 19:06:20.713137,36,EventType.ACTIVITY_COMPLETE
c2426,DISASSEMBLY,1,2021-04-27 19:26:15.126000,18,EventType.ACTIVITY_COMPLETE
c2421,CREATE_INVOICE,5,2021-04-27 19:29:28.696599,49,EventType.ACTIVITY_COMPLETE
c2426,ACKNOWLEDGEMENT,2,2021-04-27 20:09:59.781562,10,EventType.ACTIVITY_COMPLETE
c2422,CREATE_INVOICE,5,2021-04-27 20:11:40.690349,7,EventType.ACTIVITY_COMPLETE
c2424,DISASSEMBLY,1,2021-04-27 20:15:29.109339,43,EventType.ACTIVITY_COMPLETE
c2419,SHIPPING,6,2021-04-27 20:16:11.613025,44,EventType.ACTIVITY_COMPLETE
c2427,REPAIR,3,2021-04-27 20:27:00.540664,5,EventType.ACTIVITY_COMPLETE
c2418,SHIPPING,6,2021-04-27 22:01:52.031581,40,EventType.ACTIVITY_COMPLETE
c2428,RECEPTION,0,2021-04-28 00:47:56.806423,29,EventType.ACTIVITY_COMPLETE
c2413,REPAIR,9,2021-04-28 02:37:37.142273,28,EventType.ACTIVITY_COMPLETE
c2413,QUALITY_CONTROL,10,2021-04-28 06:29:42.446231,17,EventType.ACTIVITY_COMPLETE
c2425,ACKNOWLEDGEMENT,2,2021-04-28 06:32:13.034526,12,EventType.ACTIVITY_COMPLETE
c2421,SHIPPING,6,2021-04-28 06:44:06.365495,31,EventType.ACTIVITY_COMPLETE
c2417,QUALITY_CONTROL,6,2021-04-28 06:50:05.723157,47,EventType.ACTIVITY_COMPLETE
c2417,CREATE_INVOICE,7,2021-04-28 06:57:01.665657,47,EventType.ACTIVITY_COMPLETE
c2426,REPAIR,3,2021-04-28 07:32:20.601117,19,EventType.ACTIVITY_COMPLETE
c2423,ACKNOWLEDGEMENT,2,2021-04-28 07:35:29.901038,8,EventType.ACTIVITY_COMPLETE
c2427,QUALITY_CONTROL,4,2021-04-28 08:03:58.326992,37,EventType.ACTIVITY_COMPLETE
c2422,SHIPPING,6,2021-04-28 09:24:42.886330,38,EventType.ACTIVITY_COMPLETE
c2425,REPAIR,3,2021-04-28 09:30:07.445208,42,EventType.ACTIVITY_COMPLETE
c2423,REPAIR,3,2021-04-28 09:30:59.787187,8,EventType.ACTIVITY_COMPLETE
c2426,QUALITY_CONTROL,4,2021-04-28 09:35:05.153273,19,EventType.ACTIVITY_COMPLETE
c2432,RECEPTION,0,2021-04-28 09:52:42.721126,31,EventType.ACTIVITY_COMPLETE
c2424,REPAIR,3,2021-04-28 10:21:18.482030,10,EventType.ACTIVITY_COMPLETE
c2430,RECEPTION,0,2021-04-28 10:38:43.842764,35,EventType.ACTIVITY_COMPLETE
c2428,DISASSEMBLY,1,2021-04-28 10:42:01.737327,0,EventType.ACTIVITY_COMPLETE
c2425,QUALITY_CONTROL,4,2021-04-28 11:23:55.722183,38,EventType.ACTIVITY_COMPLETE
c2423,QUALITY_CONTROL,4,2021-04-28 11:58:05.053108,46,EventType.ACTIVITY_COMPLETE
c2417,SHIPPING,8,2021-04-28 12:04:02.670418,43,EventType.ACTIVITY_COMPLETE
c2429,RECEPTION,0,2021-04-28 12:13:06.320794,30,EventType.ACTIVITY_COMPLETE
c2424,QUALITY_CONTROL,4,2021-04-28 12:14:55.655246,8,EventType.ACTIVITY_COMPLETE
c2431,RECEPTION,0,2021-04-28 12:58:43.985573,49,EventType.ACTIVITY_COMPLETE
c2426,CREATE_INVOICE,5,2021-04-28 13:23:31.937783,4,EventType.ACTIVITY_COMPLETE
c2413,CREATE_INVOICE,11,2021-04-28 14:09:26.670059,17,EventType.ACTIVITY_COMPLETE
c2428,ACKNOWLEDGEMENT,2,2021-04-28 14:34:38.689836,45,EventType.ACTIVITY_COMPLETE
c2433,RECEPTION,0,2021-04-28 14:44:00.016038,2,EventType.ACTIVITY_COMPLETE
c2433,ACKNOWLEDGEMENT,2,2021-04-28 15:52:30.877014,37,EventType.ACTIVITY_COMPLETE
c2432,ACKNOWLEDGEMENT,2,2021-04-28 16:26:44.511733,19,EventType.ACTIVITY_COMPLETE
